LocationType,Location,Category,TimeFrame,DataFormat,Data
State,New Mexico,Neglect,2021,Number,4843
State,New Mexico,Other/missing maltreatment type,2021,Number,N.R.
State,New Mexico,Physical abuse,2021,Number,708
State,New Mexico,Sexual abuse,2021,Number,218
State,New York,Emotional abuse,2021,Number,474
State,New York,Medical neglect,2021,Number,2889
State,New York,Neglect,2021,Number,55337
State,New York,Other/missing maltreatment type,2021,Number,1792
State,New York,Physical abuse,2021,Number,4184
State,New York,Sexual abuse,2021,Number,2166
State,New York,Sexual abuse,2021,Percent,0.04
State,New York,Physical abuse,2021,Percent,0.07
State,New York,Other/missing maltreatment type,2021,Percent,0.03
State,New York,Neglect,2021,Percent,0.98
State,New York,Medical neglect,2021,Percent,0.05
State,New York,Emotional abuse,2021,Percent,0.01
State,New York,Sexual abuse,2019,Percent,0.03
State,New York,Physical abuse,2019,Percent,0.09
State,New York,Other/missing maltreatment type,2019,Percent,0.27
State,New York,Neglect,2019,Percent,0.96
State,New York,Medical neglect,2019,Percent,0.06
State,New York,Emotional abuse,2019,Percent,0.01
State,New York,Emotional abuse,2019,Number,509
State,New York,Medical neglect,2019,Number,4273
State,New York,Neglect,2019,Number,64094
State,New York,Other/missing maltreatment type,2019,Number,18198
State,New York,Physical abuse,2019,Number,6106
State,New York,Sexual abuse,2019,Number,2259
State,New York,Physical abuse,2022,Number,4697
State,New York,Neglect,2022,Number,48632
State,New York,Medical neglect,2022,Number,2660
State,New York,Sexual abuse,2022,Number,2160
State,New York,Emotional abuse,2022,Number,432
State,New York,Other/missing maltreatment type,2022,Number,1326
State,New York,Other/missing maltreatment type,2022,Percent,0.03
State,New York,Emotional abuse,2022,Percent,0.01
State,New York,Sexual abuse,2022,Percent,0.04
State,New York,Medical neglect,2022,Percent,0.05
State,New York,Neglect,2022,Percent,0.97
State,New York,Physical abuse,2022,Percent,0.09
State,New York,Emotional abuse,2017,Percent,0.01
State,New York,Medical neglect,2017,Percent,0.06
State,New York,Neglect,2017,Percent,0.95
State,New York,Other/missing maltreatment type,2017,Percent,0.28
State,New York,Physical abuse,2017,Percent,0.1
State,New York,Sexual abuse,2017,Percent,0.03
State,New York,Emotional abuse,2017,Number,561
State,New York,Medical neglect,2017,Number,4592
State,New York,Neglect,2017,Number,67427
State,New York,Other/missing maltreatment type,2017,Number,20004
State,New York,Physical abuse,2017,Number,6868
State,New York,Sexual abuse,2017,Number,2152
State,New York,Emotional abuse,2016,Number,470
State,New York,Medical neglect,2016,Number,3808
State,New York,Neglect,2016,Number,61951
State,New York,Other/missing maltreatment type,2016,Number,17937
State,New York,Physical abuse,2016,Number,6223
State,New York,Sexual abuse,2016,Number,2084
State,New York,Sexual abuse,2020,Percent,0.04
State,New York,Physical abuse,2020,Percent,0.09
State,New York,Other/missing maltreatment type,2020,Percent,0.29
State,New York,Neglect,2020,Percent,0.96
State,New York,Medical neglect,2020,Percent,0.06
State,New York,Emotional abuse,2020,Percent,0.01
State,New York,Emotional abuse,2016,Percent,0.01
State,New York,Medical neglect,2016,Percent,0.06
State,New York,Neglect,2016,Percent,0.95
State,New York,Other/missing maltreatment type,2016,Percent,0.28
State,New York,Physical abuse,2016,Percent,0.1
State,New York,Sexual abuse,2016,Percent,0.03
State,New York,Emotional abuse,2020,Number,576
State,New York,Medical neglect,2020,Number,3287
State,New York,Neglect,2020,Number,56435
State,New York,Other/missing maltreatment type,2020,Number,16818
State,New York,Physical abuse,2020,Number,5273
State,New York,Sexual abuse,2020,Number,2168
State,New York,Emotional abuse,2015,Percent,0.01
State,New York,Medical neglect,2015,Percent,0.06
State,New York,Neglect,2015,Percent,0.95
State,New York,Other/missing maltreatment type,2015,Percent,0.27
State,New York,Physical abuse,2015,Percent,0.1
State,New York,Sexual abuse,2015,Percent,0.03
State,New York,Emotional abuse,2015,Number,464
State,New York,Medical neglect,2015,Number,4090
State,New York,Neglect,2015,Number,63394
State,New York,Other/missing maltreatment type,2015,Number,17841
State,New York,Physical abuse,2015,Number,6483
State,New York,Sexual abuse,2015,Number,1987
State,New York,Sexual abuse,2018,Percent,0.03
State,New York,Physical abuse,2018,Percent,0.09
State,New York,Other/missing maltreatment type,2018,Percent,0.28
State,New York,Neglect,2018,Percent,0.95
State,New York,Medical neglect,2018,Percent,0.06
State,New York,Emotional abuse,2018,Percent,0.01
State,New York,Emotional abuse,2018,Number,521
State,New York,Medical neglect,2018,Number,4374
State,New York,Neglect,2018,Number,65384
State,New York,Other/missing maltreatment type,2018,Number,19403
State,New York,Physical abuse,2018,Number,6458
State,New York,Sexual abuse,2018,Number,2362
State,North Carolina,Emotional abuse,2018,Number,101
State,North Carolina,Medical neglect,2018,Number,54
State,North Carolina,Neglect,2018,Number,3248
State,North Carolina,Other/missing maltreatment type,2018,Number,150
State,North Carolina,Physical abuse,2018,Number,1751
State,North Carolina,Sexual abuse,2018,Number,1267
State,North Carolina,Sexual abuse,2018,Percent,0.2
State,North Carolina,Physical abuse,2018,Percent,0.27
State,North Carolina,Other/missing maltreatment type,2018,Percent,0.02
State,North Carolina,Neglect,2018,Percent,0.5
State,North Carolina,Medical neglect,2018,Percent,0.01
State,North Carolina,Emotional abuse,2018,Percent,0.02
State,North Carolina,Emotional abuse,2015,Number,90
State,North Carolina,Medical neglect,2015,Number,35
State,North Carolina,Neglect,2015,Number,4285
State,North Carolina,Other/missing maltreatment type,2015,Number,147
State,North Carolina,Physical abuse,2015,Number,1777
State,North Carolina,Sexual abuse,2015,Number,1594
State,North Carolina,Emotional abuse,2015,Percent,0.01
State,North Carolina,Medical neglect,2015,Percent,<.5%
State,North Carolina,Neglect,2015,Percent,0.55
State,North Carolina,Other/missing maltreatment type,2015,Percent,0.02
State,North Carolina,Physical abuse,2015,Percent,0.23
State,North Carolina,Sexual abuse,2015,Percent,0.2
State,North Carolina,Emotional abuse,2020,Number,158
State,North Carolina,Medical neglect,2020,Number,968
State,North Carolina,Neglect,2020,Number,19781
State,North Carolina,Other/missing maltreatment type,2020,Number,193
State,North Carolina,Physical abuse,2020,Number,1101
State,North Carolina,Sexual abuse,2020,Number,994
State,North Carolina,Emotional abuse,2016,Percent,0.01
State,North Carolina,Medical neglect,2016,Percent,<.5%
State,North Carolina,Neglect,2016,Percent,0.53
State,North Carolina,Other/missing maltreatment type,2016,Percent,0.02
State,North Carolina,Physical abuse,2016,Percent,0.25
State,North Carolina,Sexual abuse,2016,Percent,0.19
State,North Carolina,Sexual abuse,2020,Percent,0.04
State,North Carolina,Physical abuse,2020,Percent,0.05
State,North Carolina,Other/missing maltreatment type,2020,Percent,0.01
State,North Carolina,Neglect,2020,Percent,0.89
State,North Carolina,Medical neglect,2020,Percent,0.04
State,North Carolina,Emotional abuse,2020,Percent,0.01
State,North Carolina,Emotional abuse,2016,Number,73
State,North Carolina,Medical neglect,2016,Number,31
State,North Carolina,Neglect,2016,Number,3769
State,North Carolina,Other/missing maltreatment type,2016,Number,150
State,North Carolina,Physical abuse,2016,Number,1787
State,North Carolina,Sexual abuse,2016,Number,1376
State,North Carolina,Emotional abuse,2017,Number,118
State,North Carolina,Medical neglect,2017,Number,57
State,North Carolina,Neglect,2017,Number,3840
State,North Carolina,Other/missing maltreatment type,2017,Number,181
State,North Carolina,Physical abuse,2017,Number,1808
State,North Carolina,Sexual abuse,2017,Number,1433
State,North Carolina,Emotional abuse,2017,Percent,0.02
State,North Carolina,Medical neglect,2017,Percent,0.01
State,North Carolina,Neglect,2017,Percent,0.52
State,North Carolina,Other/missing maltreatment type,2017,Percent,0.02
State,North Carolina,Physical abuse,2017,Percent,0.25
State,North Carolina,Sexual abuse,2017,Percent,0.19
State,North Carolina,Other/missing maltreatment type,2022,Percent,0.02
State,North Carolina,Emotional abuse,2022,Percent,0.16
State,North Carolina,Sexual abuse,2022,Percent,0.09
State,North Carolina,Medical neglect,2022,Percent,0.03
State,North Carolina,Neglect,2022,Percent,0.66
State,North Carolina,Physical abuse,2022,Percent,0.11
State,North Carolina,Emotional abuse,2022,Number,3726
State,North Carolina,Other/missing maltreatment type,2022,Number,519
State,North Carolina,Physical abuse,2022,Number,2428
State,North Carolina,Neglect,2022,Number,15271
State,North Carolina,Medical neglect,2022,Number,711
State,North Carolina,Sexual abuse,2022,Number,1961
State,North Carolina,Emotional abuse,2019,Number,109
State,North Carolina,Medical neglect,2019,Number,58
State,North Carolina,Neglect,2019,Number,2512
State,North Carolina,Other/missing maltreatment type,2019,Number,159
State,North Carolina,Physical abuse,2019,Number,1610
State,North Carolina,Sexual abuse,2019,Number,1213
State,North Carolina,Sexual abuse,2019,Percent,0.22
State,North Carolina,Physical abuse,2019,Percent,0.29
State,North Carolina,Other/missing maltreatment type,2019,Percent,0.03
State,North Carolina,Neglect,2019,Percent,0.45
State,North Carolina,Medical neglect,2019,Percent,0.01
State,North Carolina,Emotional abuse,2019,Percent,0.02
State,North Carolina,Sexual abuse,2021,Percent,0.05
State,North Carolina,Physical abuse,2021,Percent,0.05
State,North Carolina,Other/missing maltreatment type,2021,Percent,0.01
State,North Carolina,Neglect,2021,Percent,0.87
State,North Carolina,Medical neglect,2021,Percent,0.04
State,North Carolina,Emotional abuse,2021,Percent,0.03
State,North Carolina,Emotional abuse,2021,Number,733
State,North Carolina,Medical neglect,2021,Number,815
State,North Carolina,Neglect,2021,Number,18333
State,North Carolina,Other/missing maltreatment type,2021,Number,304
State,North Carolina,Physical abuse,2021,Number,1038
State,North Carolina,Sexual abuse,2021,Number,1081
State,North Dakota,Emotional abuse,2021,Number,288
State,North Dakota,Medical neglect,2021,Number,22
State,North Dakota,Neglect,2021,Number,1040
State,North Dakota,Other/missing maltreatment type,2021,Number,N.R.
State,North Dakota,Physical abuse,2021,Number,105
State,North Dakota,Sexual abuse,2021,Number,62
State,North Dakota,Sexual abuse,2021,Percent,0.05
State,North Dakota,Physical abuse,2021,Percent,0.08
State,North Dakota,Other/missing maltreatment type,2021,Percent,N.R.
State,North Dakota,Neglect,2021,Percent,0.78
State,North Dakota,Medical neglect,2021,Percent,0.02
State,North Dakota,Emotional abuse,2021,Percent,0.22
State,North Dakota,Sexual abuse,2019,Percent,0.04
State,North Dakota,Physical abuse,2019,Percent,0.07
State,North Dakota,Other/missing maltreatment type,2019,Percent,N.R.
State,North Dakota,Neglect,2019,Percent,0.77
State,North Dakota,Medical neglect,2019,Percent,0.03
State,North Dakota,Emotional abuse,2019,Percent,0.28
State,North Dakota,Emotional abuse,2019,Number,497
State,North Dakota,Medical neglect,2019,Number,50
State,North Dakota,Neglect,2019,Number,1372
State,North Dakota,Other/missing maltreatment type,2019,Number,N.R.
State,North Dakota,Physical abuse,2019,Number,127
State,North Dakota,Sexual abuse,2019,Number,67
State,North Dakota,Physical abuse,2022,Number,96
State,North Dakota,Neglect,2022,Number,975
State,North Dakota,Medical neglect,2022,Number,10
State,North Dakota,Sexual abuse,2022,Number,26
State,North Dakota,Emotional abuse,2022,Number,78
State,North Dakota,Other/missing maltreatment type,2022,Number,N.R.
State,North Dakota,Other/missing maltreatment type,2022,Percent,N.R.
State,North Dakota,Emotional abuse,2022,Percent,0.07
State,North Dakota,Sexual abuse,2022,Percent,0.02
State,North Dakota,Medical neglect,2022,Percent,0.01
State,North Dakota,Neglect,2022,Percent,0.88
State,North Dakota,Physical abuse,2022,Percent,0.09
State,North Dakota,Emotional abuse,2017,Percent,0.4
State,North Dakota,Medical neglect,2017,Percent,0.02
State,North Dakota,Neglect,2017,Percent,0.77
State,North Dakota,Other/missing maltreatment type,2017,Percent,N.R.
State,North Dakota,Physical abuse,2017,Percent,0.08
State,North Dakota,Sexual abuse,2017,Percent,0.02
State,North Dakota,Emotional abuse,2017,Number,783
State,North Dakota,Medical neglect,2017,Number,40
State,North Dakota,Neglect,2017,Number,1483
State,North Dakota,Other/missing maltreatment type,2017,Number,N.R.
State,North Dakota,Physical abuse,2017,Number,156
State,North Dakota,Sexual abuse,2017,Number,45
State,North Dakota,Emotional abuse,2016,Number,579
State,North Dakota,Medical neglect,2016,Number,42
State,North Dakota,Neglect,2016,Number,1349
State,North Dakota,Other/missing maltreatment type,2016,Number,N.R.
State,North Dakota,Physical abuse,2016,Number,174
State,North Dakota,Sexual abuse,2016,Number,52
State,North Dakota,Emotional abuse,2016,Percent,0.33
State,North Dakota,Medical neglect,2016,Percent,0.02
State,North Dakota,Neglect,2016,Percent,0.76
State,North Dakota,Other/missing maltreatment type,2016,Percent,N.R.
State,North Dakota,Physical abuse,2016,Percent,0.1
State,North Dakota,Sexual abuse,2016,Percent,0.03
State,North Dakota,Sexual abuse,2020,Percent,0.03
State,North Dakota,Physical abuse,2020,Percent,0.08
State,North Dakota,Other/missing maltreatment type,2020,Percent,N.R.
State,North Dakota,Neglect,2020,Percent,0.77
State,North Dakota,Medical neglect,2020,Percent,0.02
State,North Dakota,Emotional abuse,2020,Percent,0.29
State,North Dakota,Emotional abuse,2020,Number,460
State,North Dakota,Medical neglect,2020,Number,34
State,North Dakota,Neglect,2020,Number,1218
State,North Dakota,Other/missing maltreatment type,2020,Number,N.R.
State,North Dakota,Physical abuse,2020,Number,134
State,North Dakota,Sexual abuse,2020,Number,50
State,North Dakota,Emotional abuse,2015,Percent,0.32
State,North Dakota,Medical neglect,2015,Percent,0.02
State,North Dakota,Neglect,2015,Percent,0.74
State,North Dakota,Other/missing maltreatment type,2015,Percent,N.R.
State,North Dakota,Physical abuse,2015,Percent,0.12
State,North Dakota,Sexual abuse,2015,Percent,0.04
State,North Dakota,Emotional abuse,2015,Number,554
State,North Dakota,Medical neglect,2015,Number,38
State,North Dakota,Neglect,2015,Number,1291
State,North Dakota,Other/missing maltreatment type,2015,Number,N.R.
State,North Dakota,Physical abuse,2015,Number,212
State,North Dakota,Sexual abuse,2015,Number,65
State,North Dakota,Sexual abuse,2018,Percent,0.03
State,North Dakota,Physical abuse,2018,Percent,0.09
State,North Dakota,Other/missing maltreatment type,2018,Percent,N.R.
State,North Dakota,Neglect,2018,Percent,0.76
State,North Dakota,Medical neglect,2018,Percent,0.03
State,North Dakota,Emotional abuse,2018,Percent,0.39
State,North Dakota,Emotional abuse,2018,Number,810
State,North Dakota,Medical neglect,2018,Number,56
State,North Dakota,Neglect,2018,Number,1561
State,North Dakota,Other/missing maltreatment type,2018,Number,N.R.
State,North Dakota,Physical abuse,2018,Number,193
State,North Dakota,Sexual abuse,2018,Number,63
State,Ohio,Emotional abuse,2018,Number,1443
State,Ohio,Medical neglect,2018,Number,444
State,Ohio,Neglect,2018,Number,11183
State,Ohio,Other/missing maltreatment type,2018,Number,N.R.
State,Ohio,Physical abuse,2018,Number,11484
State,Ohio,Sexual abuse,2018,Number,4400
State,Ohio,Sexual abuse,2018,Percent,0.18
State,Ohio,Physical abuse,2018,Percent,0.46
State,Ohio,Other/missing maltreatment type,2018,Percent,N.R.
State,Ohio,Neglect,2018,Percent,0.45
State,Ohio,Medical neglect,2018,Percent,0.02
State,Ohio,Emotional abuse,2018,Percent,0.06
State,Ohio,Emotional abuse,2015,Number,823
State,Ohio,Medical neglect,2015,Number,386
State,Ohio,Neglect,2015,Number,10073
State,Ohio,Other/missing maltreatment type,2015,Number,N.R.
State,Ohio,Physical abuse,2015,Number,10132
State,Ohio,Sexual abuse,2015,Number,4660
State,Ohio,Emotional abuse,2015,Percent,0.04
State,Ohio,Medical neglect,2015,Percent,0.02
State,Ohio,Neglect,2015,Percent,0.44
State,Ohio,Other/missing maltreatment type,2015,Percent,N.R.
State,Ohio,Physical abuse,2015,Percent,0.44
State,Ohio,Sexual abuse,2015,Percent,0.2
State,Ohio,Emotional abuse,2020,Number,1571
State,Ohio,Medical neglect,2020,Number,368
State,Ohio,Neglect,2020,Number,10212
State,Ohio,Other/missing maltreatment type,2020,Number,N.R.
State,Ohio,Physical abuse,2020,Number,11243
State,Ohio,Sexual abuse,2020,Number,4220
State,Ohio,Sexual abuse,2020,Percent,0.18
State,Ohio,Physical abuse,2020,Percent,0.48
State,Ohio,Other/missing maltreatment type,2020,Percent,N.R.
State,Ohio,Neglect,2020,Percent,0.43
State,Ohio,Medical neglect,2020,Percent,0.02
State,Ohio,Emotional abuse,2020,Percent,0.07
State,Ohio,Emotional abuse,2016,Percent,0.03
State,Ohio,Medical neglect,2016,Percent,0.02
State,Ohio,Neglect,2016,Percent,0.44
